../../namanikki2009/namanikki20090402,２００９年　４月２日（木）,中村あやの、武田聖夜、白坂奈々
../../namanikki2009/namanikki20090409,２００９年　４月９日（木）,鎮西寿々歌、笠原拓巳、重本ことり、鈴木美知代
../../namanikki2009/namanikki20090416,２００９年　４月１６日（木）,齊藤稜駿、水本凜、鈴木純一朗、メロディー・チューバック
../../namanikki2009/namanikki20090423,２００９年　４月２３日（木）,藤井千帆、長江崚行、上妻成吾、渡辺青來
../../namanikki2009/namanikki20090507,２００９年　５月７日（木）,脇菜々香、齊藤稜駿、重本ことり
../../namanikki2009/namanikki20090514,２００９年　５月１４日（木）,メロディー・チューバック、鍋本帆乃香、荒木次元、長谷川あかり
../../namanikki2009/namanikki20090521,２００９年　５月２１日（木）,千葉一磨、笠原拓巳、渡辺青來
../../namanikki2009/namanikki20090528,２００９年　５月２８日（木）,中村あやの、伊藤元太、平田真優香、藤井千帆
../../namanikki2009/namanikki20090611,２００９年　６月１１日（木）,木村遼、鎮西寿々歌、長江崚行
../../namanikki2009/namanikki20090618,２００９年　６月１８日（木）,白坂奈々、千葉一磨
../../namanikki2009/namanikki20090625,２００９年　６月２５日（木）,脇菜々香、鍋本帆乃香、長谷川あかり、細田羅夢、一木有海
../../namanikki2009/namanikki20090702,２００９年　７月２日（木）,長谷川あかり、藤井千帆、千葉一磨、荒木次元
../../namanikki2009/namanikki20090903,２００９年　９月３日（木）,渡辺青來、伊藤元太、重本ことり、脇菜々香、笠原拓巳
../../namanikki2009/namanikki20090910,２００９年　９月１０日（木）,長江崚行、メロディー・チューバック、鍋本帆乃香
../../namanikki2009/namanikki20090917,２００９年　９月１７日（木）,長谷川あかり、長江崚行、平田真優香、中村あやの
../../namanikki2009/namanikki20090924,２００９年　９月２４日（木）,武田聖夜、笠原拓巳、長谷川あかり、千葉一磨、藤井千帆、重本ことり
../../namanikki2009/namanikki20091008,２００９年　１０月８日（木）,千葉一磨、重本ことり
../../namanikki2009/namanikki20091015,２００９年　１０月１５日（木）,鈴木純一朗、齊藤稜駿、長江崚行
../../namanikki2009/namanikki20091022,２００９年　１０月２２日（木）,笠原拓巳、藤井千帆、脇菜々香、上妻成吾
../../namanikki2009/namanikki20091029,２００９年　１０月２９日（木）,齊藤稜駿、鈴木美知代、重本ことり、武田聖夜、中村あやの、長谷川あかり
../../namanikki2009/namanikki20091112,２００９年　１１月１２日（木）,脇菜々香、鍋本帆乃香、加藤ジーナ、メロディー・チューバック、長谷川あかり
../../namanikki2009/namanikki20091119,２００９年　１１月１９日（木）,鈴木美知代、平田真優香、中村あやの、重本ことり
../../namanikki2009/namanikki20091126,２００９年　１１月２６日（木）,加藤ジーナ、水本凜、木村遼
../../namanikki2009/namanikki20091203,２００９年　１２月３日（木）,渡辺青來、長谷川あかり、伊藤元太、鍋本帆乃香、鈴木美知代
../../namanikki2009/namanikki20100107,２０１０年　１月７日（木）,齊藤稜駿、笠原拓巳、千葉一磨、脇菜々香、長谷川あかり、鈴木美知代
../../namanikki2009/namanikki20100114,２０１０年　１月１４日（木）,藤井千帆、荒木次元、伊藤元太、メロディー・チューバック
../../namanikki2009/namanikki20100121,２０１０年　１月２１日（木）,上妻成吾、長江崚行、武田聖夜、千葉一磨、重本ことり
../../namanikki2009/namanikki20100128,２０１０年　１月２８日（木）,鈴木純一朗、重本ことり、長谷川あかり、鎮西寿々歌
../../namanikki2009/namanikki20100211,２０１０年　２月１１日（木）,藤井千帆、水本凜、白坂奈々、荒木次元、武田聖夜
../../namanikki2009/namanikki20100225,２０１０年　２月２５日（木）,鎮西寿々歌、平田真優香、鈴木純一朗、鈴木美知代
../../namanikki2009/namanikki20100304,２０１０年　３月４日（木）,笠原拓巳
