恋のダイヤル６７００,https://www.youtube.com/embed/o_u-t5w8lDA
学園天国,https://www.youtube.com/embed/UXoINx3o3bI
ありがとう 〜君に贈るMelody〜,https://www.youtube.com/embed/CBPEdNgJRH8
段々 GROW UP！,https://www.youtube.com/embed/d5MA9fGqBvM
シュンカシュウトウ,https://www.youtube.com/embed/R8_WnhDha4Y
Like & Peace!,https://www.youtube.com/embed/qRFyysiD1y8
キラキラ Every day,https://www.youtube.com/embed/nsJw6HSZFpc
I★my★me★mine,https://www.youtube.com/embed/XaJIC_Q290A
EZ DO DANCE,https://www.youtube.com/embed/3KDJKRXri5M
READY GO!!,https://www.youtube.com/embed/rC_QT-vGaEk
Wake Me Up!,https://www.youtube.com/embed/pLqaKgR56JE
ふしぎなげんそのうた,https://www.youtube.com/embed/XZcWtl-hUDU
シェキメキ！,https://www.youtube.com/embed/umg1w-1TZ7U
ロックンロール県庁所在地,https://www.youtube.com/embed/LoDlW-ibNZQ
COME ON！,https://www.youtube.com/embed/2hgf-3ApRj8
ドレミファソライロ,https://www.youtube.com/embed/Z6GgO9Kn2dY
パラリルラ♪,https://www.youtube.com/embed/FARAKK1sw8g
Hop! Step! ダンス↑↑,https://www.youtube.com/embed/9UxAJThBGpQ
みんなで手をつなごう,https://www.youtube.com/embed/sc3G4j0tNeI
Break Out,https://www.youtube.com/embed/lP3FfsYlohU
ようかい体操第一,https://www.youtube.com/embed/szGb41hHUHs
ダン・ダン　ドゥビ・ズバー！,https://www.youtube.com/embed/-sEykxg6xAY
スタートライン,https://www.youtube.com/embed/gi4CYNAkpwk
ようかい体操第二,https://www.youtube.com/embed/ngBIGL-qQ8U
futuristic,https://www.youtube.com/embed/4f6b1Lqnp1E
