2010年3月29日,晩ごはんまで待てない!<br>今すぐ簡単つなぎごはんいわしが踊るライスパンケーキ<br>ミクニンスペシャル,鎮西寿々歌・中村嘉惟人
4月5日,ミクニンスペシャル,鎮西寿々歌・中村嘉惟人
4月12日,食べ物で遊んじゃえ!デリシャスゲーム,鎮西寿々歌・中村嘉惟人
4月19日,これなぁに?だましデザート,鎮西寿々歌・中村嘉惟人
5月3日,ママにプレゼント!愛情とろけるスイートスプーン,鎮西寿々歌・中村嘉惟人
5月10日,おいしいもの対決!<br>「黄金ジャムのタルト」<br>「パリパリチップス」<br>「ふとっちょてんぷら」,鎮西寿々歌・中村嘉惟人
5月17日,夕べのカレーが大変身! ムッシュスペシャル ピッツア,鎮西寿々歌・中村嘉惟人
5月24日,ミクニンの料理マジック! <br>「食べる牛乳」<br>「瞬間チーズのトマト姫」,鎮西寿々歌・中村嘉惟人
6月7日,お豆たっぷり!ヘルシー&スリムハンバーグ,鎮西寿々歌・中村嘉惟人
6月14日,パパにプレゼント コンビニおにぎりでカラフルおすし,鎮西寿々歌・中村嘉惟人
6月21日,TKGパーティー<br>「チーズが香る ふわとろTKG」<br>「ふるさとの味 いかなごのくぎ煮TKG」<br>「ねばれ!アボカドTKG」,鎮西寿々歌・中村嘉惟人
6月28日,3分で固まる ミクニン風キラキラゼリー,鎮西寿々歌・中村嘉惟人
9月13日,あんこパスタ,鎮西寿々歌・中村嘉惟人
9月22日,てれび戦士オリジナル料理発表会! <br>「イタリアン風チヂミ」<br>「変身チャーハンとトマトスープ」<br>「ミクニン風 ハートハヤシライス」,鎮西寿々歌・中村嘉惟人
10月4日,野菜の皮のフライ,岡田結実・中村嘉惟人
10月11日,2色のスイートミルクがゆ,岡田結実・中村嘉惟人
10月18日,真っ黒えびフライ,岡田結実・中村嘉惟人
10月25日,お豆のミートソーススパゲッティ,岡田結実・中村嘉惟人
11月8日,みかんとにんじんのスープ,岡田結実・白坂奈々
11月15日,ゴーヤーとパインのチャーハン,岡田結実・白坂奈々
11月22日,おいもとりんごのグラタン,岡田結実・白坂奈々
2011年1月12日,泡のデザート,岡田結実・白坂奈々
1月19日,納豆 キムチ たまごごはん,木島杏奈・白坂奈々
1月26日,気合いのバナうな丼,水本凜・矢部昌暉
2月8日,ほたてのムース ミラクルソース,木島杏奈・矢部昌暉・寺田朱里エステル
2月9日,豪華なフランス料理に挑戦だ! <br>「巨大ステーキ」<br>「きのこのムース 肉づめしいたけのっけ」<br>「キッシュ・ロレーヌ」,木島杏奈・矢部昌暉・寺田朱里エステル
2月16日,気合いのバナうな丼,齊藤稜駿・鎮西寿々歌
2月23日,「グリーンサンドイッチ」<br>「ミックスジュース」,脇菜々香・寺田朱里エステル
